order_id,customer_id,order_date,order_value,payment_method,delivery_method
ORD_6129,CUST_417,2025-04-03 00:20:27.804591,3831.4,PIX,Pickup
ORD_6130,CUST_417,2025-04-10 00:20:27.804591,1884.58,Debit,Delivery
ORD_6131,CUST_417,2025-05-29 00:20:27.804591,2565.56,Debit,Delivery
ORD_6132,CUST_417,2025-06-12 00:20:27.804591,3591.38,Debit,Delivery
ORD_6133,CUST_417,2025-06-19 00:20:27.804591,2444.85,Credit,Pickup
ORD_6134,CUST_417,2025-06-26 00:20:27.804591,3214.1,Cash,Pickup
ORD_6135,CUST_417,2025-07-03 00:20:27.804591,3691.96,PIX,Pickup
ORD_6136,CUST_417,2025-07-17 00:20:27.804591,2856.07,Credit,Delivery
ORD_6137,CUST_417,2025-07-31 00:20:27.804591,4087.4,Cash,Pickup
ORD_6138,CUST_417,2025-08-21 00:20:27.804591,2193.13,Cash,Pickup
ORD_6139,CUST_417,2025-08-28 00:20:27.804591,5313.77,Credit,Pickup
ORD_6140,CUST_417,2025-09-04 00:20:27.804591,4821.43,Credit,Pickup
ORD_6141,CUST_417,2025-09-11 00:20:27.804591,3227.22,Credit,Pickup
ORD_6142,CUST_417,2025-09-25 00:20:27.804591,4332.44,Credit,Pickup
ORD_6143,CUST_417,2025-10-02 00:20:27.804591,5165.06,Cash,Pickup
ORD_6144,CUST_417,2025-10-09 00:20:27.804591,3784.52,Credit,Pickup
ORD_6145,CUST_417,2025-10-16 00:20:27.804591,2761.37,Credit,Pickup
ORD_6146,CUST_418,2025-04-10 00:20:27.804591,2132.41,Debit,Pickup
ORD_6147,CUST_418,2025-05-01 00:20:27.804591,2723.34,Debit,Delivery
ORD_6148,CUST_418,2025-05-22 00:20:27.804591,1704.86,Cash,Pickup
ORD_6149,CUST_418,2025-06-19 00:20:27.804591,1067.3,Credit,Pickup
ORD_6150,CUST_418,2025-07-17 00:20:27.804591,2954.53,Credit,Delivery
ORD_6151,CUST_418,2025-07-24 00:20:27.804591,3168.16,PIX,Delivery
ORD_6152,CUST_418,2025-08-07 00:20:27.804591,2243.0,PIX,Pickup
ORD_6153,CUST_418,2025-09-04 00:20:27.804591,3883.33,Cash,Delivery
ORD_6154,CUST_418,2025-09-11 00:20:27.804591,4165.51,Credit,Pickup
ORD_6155,CUST_418,2025-10-09 00:20:27.804591,2338.57,Credit,Pickup
ORD_6156,CUST_418,2025-10-16 00:20:27.804591,1507.82,PIX,Pickup
ORD_6157,CUST_419,2025-04-03 00:20:27.804591,4785.96,Credit,Pickup
ORD_6158,CUST_419,2025-04-10 00:20:27.804591,1843.68,Cash,Pickup
ORD_6159,CUST_419,2025-04-17 00:20:27.804591,3359.32,PIX,Delivery
ORD_6160,CUST_419,2025-04-24 00:20:27.804591,2487.75,Credit,Pickup
ORD_6161,CUST_419,2025-05-08 00:20:27.804591,4288.57,Debit,Delivery
ORD_6162,CUST_419,2025-05-15 00:20:27.804591,4157.96,Credit,Pickup
ORD_6163,CUST_419,2025-06-05 00:20:27.804591,3441.54,PIX,Pickup
ORD_6164,CUST_419,2025-06-12 00:20:27.804591,3012.21,PIX,Delivery
ORD_6165,CUST_419,2025-07-03 00:20:27.804591,4360.87,Credit,Delivery
ORD_6166,CUST_419,2025-07-10 00:20:27.804591,4493.33,Credit,Delivery
ORD_6167,CUST_419,2025-07-31 00:20:27.804591,3462.06,Credit,Pickup
ORD_6168,CUST_419,2025-08-14 00:20:27.804591,3626.51,PIX,Delivery
ORD_6169,CUST_419,2025-08-21 00:20:27.804591,3968.67,Cash,Delivery
ORD_6170,CUST_419,2025-09-04 00:20:27.804591,2784.71,Debit,Pickup
ORD_6171,CUST_419,2025-09-11 00:20:27.804591,2824.47,Debit,Pickup
ORD_6172,CUST_419,2025-10-02 00:20:27.804591,4382.92,Debit,Delivery
ORD_6173,CUST_419,2025-10-16 00:20:27.804591,3574.85,Debit,Delivery
ORD_6174,CUST_420,2025-07-10 00:20:27.804591,5506.93,PIX,Pickup
ORD_6175,CUST_420,2025-08-21 00:20:27.804591,4188.31,Credit,Pickup
ORD_6176,CUST_420,2025-08-28 00:20:27.804591,4339.57,Cash,Pickup
ORD_6177,CUST_420,2025-09-11 00:20:27.804591,4182.25,Credit,Delivery
ORD_6178,CUST_420,2025-09-25 00:20:27.804591,4352.92,Cash,Delivery
ORD_6179,CUST_420,2025-10-02 00:20:27.804591,3676.8,Cash,Pickup
ORD_6180,CUST_421,2025-04-24 00:20:27.804591,5340.25,Cash,Delivery
ORD_6181,CUST_421,2025-05-01 00:20:27.804591,2934.54,PIX,Delivery
ORD_6182,CUST_421,2025-06-05 00:20:27.804591,5116.53,Debit,Pickup
ORD_6183,CUST_421,2025-06-12 00:20:27.804591,3998.17,Debit,Pickup
ORD_6184,CUST_421,2025-07-10 00:20:27.804591,3910.76,Cash,Pickup
ORD_6185,CUST_421,2025-07-17 00:20:27.804591,4194.82,Debit,Delivery
ORD_6186,CUST_421,2025-08-14 00:20:27.804591,1747.8,Cash,Delivery
ORD_6187,CUST_421,2025-08-21 00:20:27.804591,2277.11,Cash,Delivery
ORD_6188,CUST_421,2025-08-28 00:20:27.804591,3345.78,Credit,Pickup
ORD_6189,CUST_421,2025-09-04 00:20:27.804591,3977.88,PIX,Delivery
ORD_6190,CUST_421,2025-09-18 00:20:27.804591,4609.81,Credit,Pickup
ORD_6191,CUST_421,2025-10-02 00:20:27.804591,7260.13,Debit,Delivery
ORD_6192,CUST_421,2025-10-16 00:20:27.804591,3857.94,PIX,Pickup
ORD_6193,CUST_422,2025-04-03 00:20:27.804591,4150.56,Debit,Pickup
ORD_6194,CUST_422,2025-05-22 00:20:27.804591,4521.76,PIX,Pickup
ORD_6195,CUST_422,2025-06-12 00:20:27.804591,3167.37,PIX,Pickup
ORD_6196,CUST_422,2025-06-19 00:20:27.804591,3133.05,Debit,Pickup
ORD_6197,CUST_422,2025-08-14 00:20:27.804591,2824.25,Debit,Pickup
ORD_6198,CUST_422,2025-08-28 00:20:27.804591,4867.06,Credit,Delivery
ORD_6199,CUST_422,2025-09-25 00:20:27.804591,3934.55,PIX,Delivery
ORD_6200,CUST_422,2025-10-16 00:20:27.804591,4373.57,Credit,Delivery
ORD_6201,CUST_423,2025-05-22 00:20:27.804591,2062.97,Credit,Delivery
ORD_6202,CUST_423,2025-06-05 00:20:27.804591,1967.82,Credit,Pickup
ORD_6203,CUST_423,2025-06-12 00:20:27.804591,1509.98,Debit,Pickup
ORD_6204,CUST_423,2025-08-07 00:20:27.804591,1297.26,PIX,Pickup
ORD_6205,CUST_423,2025-08-14 00:20:27.804591,1602.4,Cash,Delivery
ORD_6206,CUST_423,2025-08-21 00:20:27.804591,2118.49,Debit,Pickup
ORD_6207,CUST_423,2025-08-28 00:20:27.804591,2006.57,Debit,Delivery
ORD_6208,CUST_423,2025-09-11 00:20:27.804591,1927.63,Debit,Pickup
ORD_6209,CUST_423,2025-09-25 00:20:27.804591,907.37,Credit,Delivery
ORD_6210,CUST_423,2025-10-02 00:20:27.804591,1387.18,Cash,Delivery
ORD_6211,CUST_423,2025-10-09 00:20:27.804591,1470.13,PIX,Delivery
ORD_6212,CUST_424,2025-04-10 00:20:27.804591,2125.5,Debit,Delivery
ORD_6213,CUST_424,2025-04-17 00:20:27.804591,1127.43,PIX,Pickup
ORD_6214,CUST_424,2025-04-24 00:20:27.804591,1622.91,Credit,Delivery
ORD_6215,CUST_424,2025-05-01 00:20:27.804591,3211.95,PIX,Delivery
ORD_6216,CUST_424,2025-05-22 00:20:27.804591,1837.75,Credit,Pickup
ORD_6217,CUST_424,2025-05-29 00:20:27.804591,2237.63,Debit,Pickup
ORD_6218,CUST_424,2025-06-12 00:20:27.804591,2712.56,Debit,Delivery
ORD_6219,CUST_424,2025-06-26 00:20:27.804591,2182.48,Debit,Delivery
ORD_6220,CUST_424,2025-07-17 00:20:27.804591,1900.14,Credit,Pickup
ORD_6221,CUST_424,2025-07-24 00:20:27.804591,1989.92,PIX,Delivery
ORD_6222,CUST_424,2025-08-07 00:20:27.804591,2375.11,PIX,Delivery
ORD_6223,CUST_424,2025-08-21 00:20:27.804591,2313.32,Cash,Delivery
ORD_6224,CUST_424,2025-09-04 00:20:27.804591,262.15,PIX,Delivery
ORD_6225,CUST_424,2025-09-11 00:20:27.804591,3665.78,PIX,Pickup
ORD_6226,CUST_424,2025-10-16 00:20:27.804591,2598.41,Cash,Delivery
ORD_6227,CUST_425,2025-04-17 00:20:27.804591,2515.71,Debit,Delivery
ORD_6228,CUST_425,2025-04-24 00:20:27.804591,3825.57,Cash,Pickup
ORD_6229,CUST_425,2025-05-01 00:20:27.804591,3047.15,Credit,Pickup
ORD_6230,CUST_425,2025-05-08 00:20:27.804591,3068.23,Cash,Delivery
ORD_6231,CUST_425,2025-05-22 00:20:27.804591,3556.67,PIX,Pickup
ORD_6232,CUST_425,2025-06-05 00:20:27.804591,2957.83,Credit,Pickup
ORD_6233,CUST_425,2025-06-12 00:20:27.804591,3558.45,Debit,Pickup
ORD_6234,CUST_425,2025-06-19 00:20:27.804591,2559.5,PIX,Delivery
ORD_6235,CUST_425,2025-07-24 00:20:27.804591,3399.42,Cash,Pickup
ORD_6236,CUST_425,2025-07-31 00:20:27.804591,2633.65,Debit,Delivery
ORD_6237,CUST_425,2025-08-07 00:20:27.804591,2005.81,Credit,Delivery
ORD_6238,CUST_425,2025-08-14 00:20:27.804591,3828.39,PIX,Pickup
ORD_6239,CUST_425,2025-08-28 00:20:27.804591,2276.05,Debit,Delivery
ORD_6240,CUST_425,2025-09-04 00:20:27.804591,3822.52,Debit,Delivery
ORD_6241,CUST_425,2025-09-18 00:20:27.804591,3039.53,Credit,Pickup
ORD_6242,CUST_425,2025-09-25 00:20:27.804591,1966.8,Debit,Delivery
ORD_6243,CUST_425,2025-10-02 00:20:27.804591,1369.62,Credit,Delivery
ORD_6244,CUST_425,2025-10-09 00:20:27.804591,3338.7,Cash,Delivery
ORD_6245,CUST_425,2025-10-16 00:20:27.804591,2833.48,Credit,Delivery
ORD_6246,CUST_426,2025-04-17 00:20:27.804591,3375.0,Debit,Pickup
ORD_6247,CUST_426,2025-05-08 00:20:27.804591,4232.78,Credit,Delivery
ORD_6248,CUST_426,2025-06-19 00:20:27.804591,1938.01,PIX,Pickup
ORD_6249,CUST_426,2025-06-26 00:20:27.804591,2547.26,PIX,Pickup
ORD_6250,CUST_426,2025-07-10 00:20:27.804591,1489.54,Cash,Pickup
ORD_6251,CUST_426,2025-07-17 00:20:27.804591,4354.21,PIX,Pickup
ORD_6252,CUST_426,2025-07-31 00:20:27.804591,4067.47,Debit,Pickup
ORD_6253,CUST_426,2025-08-21 00:20:27.804591,3350.53,Cash,Delivery
ORD_6254,CUST_426,2025-09-11 00:20:27.804591,4999.1,PIX,Delivery
ORD_6255,CUST_426,2025-09-18 00:20:27.804591,4071.31,Credit,Delivery
ORD_6256,CUST_426,2025-10-16 00:20:27.804591,4319.94,PIX,Delivery
ORD_6257,CUST_427,2025-07-03 00:20:27.804591,4727.1,Debit,Delivery
ORD_6258,CUST_427,2025-07-31 00:20:27.804591,2138.83,PIX,Delivery
ORD_6259,CUST_427,2025-09-11 00:20:27.804591,2649.23,PIX,Delivery
ORD_6260,CUST_427,2025-09-25 00:20:27.804591,4124.82,PIX,Delivery
ORD_6261,CUST_427,2025-10-02 00:20:27.804591,4304.18,Cash,Pickup
ORD_6262,CUST_427,2025-10-09 00:20:27.804591,1350.77,Credit,Delivery
ORD_6263,CUST_427,2025-10-16 00:20:27.804591,2567.62,Debit,Pickup
ORD_6264,CUST_428,2025-04-03 00:20:27.804591,5015.66,Cash,Pickup
ORD_6265,CUST_428,2025-04-10 00:20:27.804591,2780.69,PIX,Delivery
ORD_6266,CUST_428,2025-04-17 00:20:27.804591,6033.83,Debit,Pickup
ORD_6267,CUST_428,2025-05-01 00:20:27.804591,7555.37,PIX,Pickup
ORD_6268,CUST_428,2025-05-08 00:20:27.804591,3772.96,Debit,Delivery
ORD_6269,CUST_428,2025-05-15 00:20:27.804591,5874.74,Credit,Pickup
ORD_6270,CUST_428,2025-05-22 00:20:27.804591,5954.9,Debit,Pickup
ORD_6271,CUST_428,2025-05-29 00:20:27.804591,5070.27,PIX,Pickup
ORD_6272,CUST_428,2025-06-05 00:20:27.804591,3876.17,PIX,Delivery
ORD_6273,CUST_428,2025-06-12 00:20:27.804591,5386.08,PIX,Delivery
ORD_6274,CUST_428,2025-07-03 00:20:27.804591,5538.8,Credit,Pickup
ORD_6275,CUST_428,2025-07-10 00:20:27.804591,4350.51,PIX,Pickup
ORD_6276,CUST_428,2025-07-31 00:20:27.804591,2886.38,Credit,Pickup
ORD_6277,CUST_428,2025-08-28 00:20:27.804591,5302.11,Cash,Delivery
ORD_6278,CUST_428,2025-09-04 00:20:27.804591,3720.56,PIX,Pickup
ORD_6279,CUST_428,2025-10-09 00:20:27.804591,3016.14,Cash,Pickup
ORD_6280,CUST_429,2025-04-03 00:20:27.804591,1194.06,Credit,Delivery
ORD_6281,CUST_429,2025-05-22 00:20:27.804591,624.36,PIX,Delivery
ORD_6282,CUST_429,2025-05-29 00:20:27.804591,1404.86,Debit,Delivery
ORD_6283,CUST_429,2025-06-05 00:20:27.804591,1289.88,Cash,Delivery
ORD_6284,CUST_429,2025-06-26 00:20:27.804591,966.78,Cash,Pickup
ORD_6285,CUST_429,2025-07-10 00:20:27.804591,806.31,Debit,Pickup
ORD_6286,CUST_429,2025-07-17 00:20:27.804591,809.19,Cash,Pickup
ORD_6287,CUST_429,2025-07-24 00:20:27.804591,1119.09,Cash,Pickup
ORD_6288,CUST_429,2025-07-31 00:20:27.804591,1605.17,Cash,Delivery
ORD_6289,CUST_429,2025-08-21 00:20:27.804591,1200.34,Credit,Delivery
ORD_6290,CUST_429,2025-08-28 00:20:27.804591,752.09,PIX,Pickup
ORD_6291,CUST_429,2025-09-18 00:20:27.804591,1086.36,Cash,Delivery
ORD_6292,CUST_429,2025-09-25 00:20:27.804591,1273.24,PIX,Delivery
ORD_6293,CUST_429,2025-10-02 00:20:27.804591,1779.8,PIX,Delivery
ORD_6294,CUST_429,2025-10-16 00:20:27.804591,818.73,Debit,Pickup
ORD_6295,CUST_430,2025-05-01 00:20:27.804591,1726.32,Debit,Delivery
ORD_6296,CUST_430,2025-05-29 00:20:27.804591,1795.57,Debit,Pickup
ORD_6297,CUST_430,2025-06-19 00:20:27.804591,1215.47,Cash,Delivery
ORD_6298,CUST_430,2025-07-10 00:20:27.804591,1688.17,Debit,Pickup
ORD_6299,CUST_430,2025-07-31 00:20:27.804591,2181.82,Debit,Delivery
ORD_6300,CUST_430,2025-08-21 00:20:27.804591,1403.72,Cash,Pickup
ORD_6301,CUST_430,2025-08-28 00:20:27.804591,2228.68,Credit,Delivery
ORD_6302,CUST_430,2025-09-18 00:20:27.804591,1821.57,Cash,Pickup
ORD_6303,CUST_431,2025-04-10 00:20:27.804591,393.44,Cash,Pickup
ORD_6304,CUST_431,2025-04-24 00:20:27.804591,326.12,Debit,Pickup
ORD_6305,CUST_431,2025-05-22 00:20:27.804591,373.61,PIX,Delivery
ORD_6306,CUST_431,2025-06-05 00:20:27.804591,260.64,PIX,Pickup
ORD_6307,CUST_431,2025-06-12 00:20:27.804591,468.38,Credit,Pickup
ORD_6308,CUST_431,2025-06-26 00:20:27.804591,413.13,Debit,Pickup
ORD_6309,CUST_431,2025-07-17 00:20:27.804591,422.37,Debit,Delivery
ORD_6310,CUST_431,2025-08-14 00:20:27.804591,392.46,Credit,Pickup
ORD_6311,CUST_431,2025-10-02 00:20:27.804591,418.21,PIX,Pickup
ORD_6312,CUST_432,2025-04-03 00:20:27.804591,936.04,Debit,Delivery
ORD_6313,CUST_432,2025-04-24 00:20:27.804591,574.77,Debit,Pickup
ORD_6314,CUST_432,2025-05-08 00:20:27.804591,1026.89,Credit,Delivery
ORD_6315,CUST_432,2025-05-15 00:20:27.804591,715.85,Debit,Delivery
ORD_6316,CUST_432,2025-05-22 00:20:27.804591,685.77,PIX,Pickup
ORD_6317,CUST_432,2025-06-05 00:20:27.804591,931.28,Credit,Pickup
ORD_6318,CUST_432,2025-06-12 00:20:27.804591,1095.15,Debit,Pickup
ORD_6319,CUST_432,2025-06-26 00:20:27.804591,792.46,Credit,Pickup
ORD_6320,CUST_432,2025-07-17 00:20:27.804591,808.0,PIX,Delivery
ORD_6321,CUST_432,2025-10-09 00:20:27.804591,703.14,Debit,Pickup
ORD_6322,CUST_433,2025-04-03 00:20:27.804591,789.14,Credit,Delivery
ORD_6323,CUST_433,2025-04-24 00:20:27.804591,748.77,Cash,Delivery
ORD_6324,CUST_433,2025-05-01 00:20:27.804591,324.75,Credit,Pickup
ORD_6325,CUST_433,2025-05-15 00:20:27.804591,662.69,Cash,Pickup
ORD_6326,CUST_433,2025-05-29 00:20:27.804591,1000.25,Cash,Pickup
ORD_6327,CUST_433,2025-06-19 00:20:27.804591,399.63,Cash,Delivery
ORD_6328,CUST_433,2025-07-03 00:20:27.804591,787.05,PIX,Pickup
ORD_6329,CUST_433,2025-07-10 00:20:27.804591,802.21,PIX,Pickup
ORD_6330,CUST_433,2025-07-17 00:20:27.804591,833.32,PIX,Pickup
ORD_6331,CUST_433,2025-07-31 00:20:27.804591,512.72,Debit,Pickup
ORD_6332,CUST_433,2025-08-28 00:20:27.804591,779.48,Debit,Pickup
ORD_6333,CUST_433,2025-09-18 00:20:27.804591,710.78,Cash,Pickup
ORD_6334,CUST_433,2025-10-02 00:20:27.804591,476.65,Credit,Delivery
ORD_6335,CUST_433,2025-10-09 00:20:27.804591,647.31,Debit,Pickup
ORD_6336,CUST_434,2025-04-03 00:20:27.804591,1614.27,Debit,Delivery
ORD_6337,CUST_434,2025-04-10 00:20:27.804591,1270.24,Credit,Pickup
ORD_6338,CUST_434,2025-07-17 00:20:27.804591,1872.55,Cash,Pickup
ORD_6339,CUST_434,2025-07-24 00:20:27.804591,2946.25,Cash,Delivery
ORD_6340,CUST_434,2025-08-21 00:20:27.804591,1894.38,PIX,Delivery
ORD_6341,CUST_434,2025-09-04 00:20:27.804591,1309.1,Debit,Delivery
ORD_6342,CUST_434,2025-09-11 00:20:27.804591,946.56,Cash,Pickup
ORD_6343,CUST_434,2025-09-18 00:20:27.804591,2798.11,Debit,Delivery
ORD_6344,CUST_434,2025-09-25 00:20:27.804591,2052.62,Credit,Delivery
ORD_6345,CUST_435,2025-04-17 00:20:27.804591,1306.47,Debit,Pickup
ORD_6346,CUST_435,2025-05-01 00:20:27.804591,1601.55,Credit,Pickup
ORD_6347,CUST_435,2025-05-22 00:20:27.804591,905.38,Debit,Delivery
ORD_6348,CUST_435,2025-06-05 00:20:27.804591,390.01,Debit,Pickup
ORD_6349,CUST_435,2025-07-03 00:20:27.804591,912.14,Cash,Delivery
ORD_6350,CUST_435,2025-07-17 00:20:27.804591,1487.68,PIX,Delivery
ORD_6351,CUST_435,2025-07-24 00:20:27.804591,1556.49,Cash,Delivery
ORD_6352,CUST_435,2025-07-31 00:20:27.804591,825.43,Credit,Pickup
ORD_6353,CUST_435,2025-08-21 00:20:27.804591,1612.78,PIX,Delivery
ORD_6354,CUST_435,2025-08-28 00:20:27.804591,1594.17,Cash,Pickup
ORD_6355,CUST_435,2025-09-04 00:20:27.804591,1888.05,PIX,Delivery
ORD_6356,CUST_435,2025-09-18 00:20:27.804591,1627.08,Credit,Pickup
ORD_6357,CUST_435,2025-10-09 00:20:27.804591,1543.3,Debit,Pickup
ORD_6358,CUST_436,2025-04-10 00:20:27.804591,1611.66,Debit,Delivery
ORD_6359,CUST_436,2025-04-17 00:20:27.804591,3405.03,Debit,Delivery
ORD_6360,CUST_436,2025-04-24 00:20:27.804591,1432.21,PIX,Delivery
ORD_6361,CUST_436,2025-05-01 00:20:27.804591,3823.13,PIX,Delivery
ORD_6362,CUST_436,2025-05-08 00:20:27.804591,1393.35,Cash,Pickup
ORD_6363,CUST_436,2025-05-15 00:20:27.804591,2269.07,Debit,Delivery
ORD_6364,CUST_436,2025-05-22 00:20:27.804591,2393.46,PIX,Pickup
ORD_6365,CUST_436,2025-05-29 00:20:27.804591,2866.68,Debit,Pickup
ORD_6366,CUST_436,2025-06-05 00:20:27.804591,3705.18,Cash,Pickup
ORD_6367,CUST_436,2025-06-12 00:20:27.804591,2462.94,PIX,Pickup
ORD_6368,CUST_436,2025-06-19 00:20:27.804591,2993.11,Cash,Delivery
ORD_6369,CUST_436,2025-06-26 00:20:27.804591,1546.63,PIX,Pickup
ORD_6370,CUST_436,2025-07-10 00:20:27.804591,3204.04,Cash,Pickup
ORD_6371,CUST_436,2025-07-17 00:20:27.804591,2901.83,Credit,Pickup
ORD_6372,CUST_436,2025-07-31 00:20:27.804591,2133.98,PIX,Delivery
ORD_6373,CUST_436,2025-08-14 00:20:27.804591,2645.81,Cash,Pickup
ORD_6374,CUST_436,2025-08-21 00:20:27.804591,3010.44,Credit,Delivery
ORD_6375,CUST_436,2025-09-04 00:20:27.804591,3301.59,PIX,Delivery
ORD_6376,CUST_436,2025-09-11 00:20:27.804591,2498.17,Cash,Pickup
ORD_6377,CUST_436,2025-09-18 00:20:27.804591,2191.51,Debit,Pickup
ORD_6378,CUST_436,2025-09-25 00:20:27.804591,1984.95,PIX,Delivery
ORD_6379,CUST_436,2025-10-02 00:20:27.804591,2464.49,Credit,Pickup
ORD_6380,CUST_436,2025-10-09 00:20:27.804591,3974.99,Debit,Pickup
ORD_6381,CUST_436,2025-10-16 00:20:27.804591,2527.06,PIX,Delivery
ORD_6382,CUST_437,2025-04-10 00:20:27.804591,935.45,Cash,Delivery
ORD_6383,CUST_437,2025-04-17 00:20:27.804591,811.06,Cash,Pickup
ORD_6384,CUST_437,2025-04-24 00:20:27.804591,1280.74,Cash,Pickup
ORD_6385,CUST_437,2025-05-15 00:20:27.804591,1437.84,Debit,Delivery
ORD_6386,CUST_437,2025-06-12 00:20:27.804591,1152.26,Cash,Delivery
ORD_6387,CUST_437,2025-06-19 00:20:27.804591,1560.2,Cash,Delivery
ORD_6388,CUST_437,2025-06-26 00:20:27.804591,1462.45,PIX,Pickup
ORD_6389,CUST_437,2025-07-03 00:20:27.804591,1748.8,Cash,Pickup
ORD_6390,CUST_437,2025-07-10 00:20:27.804591,1506.34,Debit,Delivery
ORD_6391,CUST_437,2025-07-17 00:20:27.804591,1816.6,Debit,Delivery
ORD_6392,CUST_437,2025-07-24 00:20:27.804591,988.18,PIX,Pickup
ORD_6393,CUST_437,2025-08-07 00:20:27.804591,1804.15,Cash,Pickup
ORD_6394,CUST_437,2025-08-14 00:20:27.804591,1395.13,Debit,Delivery
ORD_6395,CUST_437,2025-08-21 00:20:27.804591,1075.83,Credit,Pickup
ORD_6396,CUST_437,2025-08-28 00:20:27.804591,1256.7,Credit,Delivery
ORD_6397,CUST_437,2025-09-04 00:20:27.804591,1197.4,Cash,Pickup
ORD_6398,CUST_437,2025-09-11 00:20:27.804591,935.95,Cash,Pickup
ORD_6399,CUST_437,2025-09-25 00:20:27.804591,1330.5,Debit,Pickup
ORD_6400,CUST_437,2025-10-02 00:20:27.804591,1237.8,Debit,Pickup
ORD_6401,CUST_437,2025-10-16 00:20:27.804591,775.37,Cash,Pickup
ORD_6402,CUST_438,2025-04-10 00:20:27.804591,2657.08,PIX,Delivery
ORD_6403,CUST_438,2025-04-24 00:20:27.804591,315.78,PIX,Pickup
ORD_6404,CUST_438,2025-05-08 00:20:27.804591,3295.02,Debit,Pickup
ORD_6405,CUST_438,2025-06-05 00:20:27.804591,2570.0,PIX,Pickup
ORD_6406,CUST_438,2025-06-12 00:20:27.804591,3284.53,Debit,Delivery
ORD_6407,CUST_438,2025-07-03 00:20:27.804591,2720.37,Credit,Pickup
ORD_6408,CUST_438,2025-07-17 00:20:27.804591,2617.13,Credit,Delivery
ORD_6409,CUST_438,2025-07-31 00:20:27.804591,2350.83,Credit,Pickup
ORD_6410,CUST_438,2025-08-07 00:20:27.804591,1820.04,Debit,Delivery
ORD_6411,CUST_438,2025-08-14 00:20:27.804591,2010.57,Credit,Pickup
ORD_6412,CUST_438,2025-08-21 00:20:27.804591,2233.42,PIX,Delivery
ORD_6413,CUST_438,2025-08-28 00:20:27.804591,1634.12,PIX,Delivery
ORD_6414,CUST_438,2025-09-04 00:20:27.804591,2636.75,Credit,Pickup
ORD_6415,CUST_438,2025-09-25 00:20:27.804591,3380.64,PIX,Delivery
ORD_6416,CUST_438,2025-10-09 00:20:27.804591,3892.03,Debit,Pickup
ORD_6417,CUST_438,2025-10-16 00:20:27.804591,2591.63,Cash,Delivery
ORD_6418,CUST_439,2025-04-17 00:20:27.804591,936.8,Credit,Delivery
ORD_6419,CUST_439,2025-06-05 00:20:27.804591,1383.39,PIX,Delivery
ORD_6420,CUST_439,2025-06-26 00:20:27.804591,1008.83,Debit,Delivery
ORD_6421,CUST_439,2025-07-03 00:20:27.804591,1005.01,PIX,Delivery
ORD_6422,CUST_439,2025-07-17 00:20:27.804591,1304.78,Credit,Delivery
ORD_6423,CUST_439,2025-07-24 00:20:27.804591,562.8,Cash,Pickup
ORD_6424,CUST_439,2025-08-14 00:20:27.804591,1456.61,Cash,Pickup
ORD_6425,CUST_440,2025-04-10 00:20:27.804591,1239.21,Cash,Pickup
ORD_6426,CUST_440,2025-04-24 00:20:27.804591,2340.74,Cash,Pickup
ORD_6427,CUST_440,2025-05-01 00:20:27.804591,1683.1,PIX,Delivery
ORD_6428,CUST_440,2025-05-15 00:20:27.804591,1934.29,Credit,Delivery
ORD_6429,CUST_440,2025-06-05 00:20:27.804591,1372.65,Credit,Pickup
ORD_6430,CUST_440,2025-06-12 00:20:27.804591,804.3,Debit,Pickup
ORD_6431,CUST_440,2025-06-19 00:20:27.804591,1690.75,Cash,Delivery
ORD_6432,CUST_440,2025-08-07 00:20:27.804591,1925.36,Cash,Pickup
ORD_6433,CUST_440,2025-09-25 00:20:27.804591,1319.53,PIX,Pickup
ORD_6434,CUST_441,2025-04-24 00:20:27.804591,1604.25,PIX,Pickup
ORD_6435,CUST_441,2025-05-22 00:20:27.804591,2497.73,Debit,Delivery
ORD_6436,CUST_441,2025-06-19 00:20:27.804591,2097.74,Cash,Pickup
ORD_6437,CUST_441,2025-07-10 00:20:27.804591,2469.14,Cash,Pickup
ORD_6438,CUST_441,2025-07-31 00:20:27.804591,763.69,Cash,Delivery
ORD_6439,CUST_441,2025-08-07 00:20:27.804591,2872.34,Cash,Delivery
ORD_6440,CUST_441,2025-08-14 00:20:27.804591,3914.29,Debit,Delivery
ORD_6441,CUST_441,2025-08-21 00:20:27.804591,2318.05,Credit,Pickup
ORD_6442,CUST_441,2025-08-28 00:20:27.804591,2684.41,Cash,Pickup
ORD_6443,CUST_441,2025-09-18 00:20:27.804591,3351.01,Credit,Delivery
ORD_6444,CUST_441,2025-10-09 00:20:27.804591,4595.75,Cash,Delivery
ORD_6445,CUST_442,2025-04-03 00:20:27.804591,4052.67,Debit,Delivery
ORD_6446,CUST_442,2025-04-10 00:20:27.804591,1041.73,PIX,Pickup
ORD_6447,CUST_442,2025-04-17 00:20:27.804591,5127.83,Debit,Pickup
ORD_6448,CUST_442,2025-04-24 00:20:27.804591,5520.43,Credit,Delivery
ORD_6449,CUST_442,2025-05-08 00:20:27.804591,3524.87,Debit,Delivery
ORD_6450,CUST_442,2025-05-15 00:20:27.804591,5567.14,Credit,Pickup
ORD_6451,CUST_442,2025-05-22 00:20:27.804591,4503.01,PIX,Pickup
ORD_6452,CUST_442,2025-05-29 00:20:27.804591,4947.08,Debit,Delivery
ORD_6453,CUST_442,2025-06-05 00:20:27.804591,4543.47,Credit,Pickup
ORD_6454,CUST_442,2025-06-12 00:20:27.804591,3378.95,Credit,Pickup
