order_id,customer_id,sku,product_name,category,quantity,unit_price,line_value,margin
ORD_6240,CUST_425,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_6240,CUST_425,WINE004,Rose Wine 750ml,Rose,31,10.0,310.0,0.4
ORD_6240,CUST_425,SPIR001,Premium Vodka 750ml,Premium,2,25.0,50.0,0.45
ORD_6240,CUST_425,NAB001,Sparkling Water 500ml,Sparkling,6,1.5,9.0,0.4
ORD_6240,CUST_425,NAB004,Soda Cola 355ml,Soda,17,1.8,30.6,0.25
ORD_6241,CUST_425,SPIR001,Premium Vodka 750ml,Premium,80,25.0,2000.0,0.45
ORD_6241,CUST_425,SPIR004,Gin Premium 750ml,Gin,2,28.0,56.0,0.46
ORD_6241,CUST_425,BEER006,Stout 355ml,Stout,99,4.8,475.2,0.42
ORD_6241,CUST_425,WINE004,Rose Wine 750ml,Rose,24,10.0,240.0,0.4
ORD_6241,CUST_425,BEER003,Light Beer 355ml,Light,65,3.0,195.0,0.3
ORD_6241,CUST_425,NAB003,Juice Orange 1L,Juice,24,3.0,72.0,0.3
ORD_6242,CUST_425,BEER004,Wheat Beer 473ml,Wheat,336,4.5,1512.0,0.38
ORD_6242,CUST_425,NAB004,Soda Cola 355ml,Soda,200,1.8,360.0,0.25
ORD_6242,CUST_425,NAB001,Sparkling Water 500ml,Sparkling,50,1.5,75.0,0.4
ORD_6242,CUST_425,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_6242,CUST_425,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_6243,CUST_425,BEER008,Amber Ale 355ml,Amber,158,4.2,663.6,0.37
ORD_6243,CUST_425,WINE002,White Wine 750ml,White,56,12.0,672.0,0.45
ORD_6243,CUST_425,NAB005,Water Mineral 500ml,Water,28,1.2,33.6,0.2
ORD_6244,CUST_425,SPIR004,Gin Premium 750ml,Gin,119,28.0,3332.0,0.46
ORD_6244,CUST_425,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_6244,CUST_425,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_6244,CUST_425,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6244,CUST_425,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_6245,CUST_425,SPIR004,Gin Premium 750ml,Gin,101,28.0,2828.0,0.46
ORD_6246,CUST_426,NAB004,Soda Cola 355ml,Soda,729,1.8,1312.2,0.25
ORD_6246,CUST_426,NAB003,Juice Orange 1L,Juice,72,3.0,216.0,0.3
ORD_6246,CUST_426,BEER005,Pilsner 330ml,Pilsner,577,3.2,1846.4,0.32
ORD_6247,CUST_426,BEER004,Wheat Beer 473ml,Wheat,47,4.5,211.5,0.38
ORD_6247,CUST_426,WINE004,Rose Wine 750ml,Rose,402,10.0,4020.0,0.4
ORD_6248,CUST_426,BEER003,Light Beer 355ml,Light,355,3.0,1065.0,0.3
ORD_6248,CUST_426,WINE003,Sparkling Wine 750ml,Sparkling,14,18.0,252.0,0.55
ORD_6248,CUST_426,WINE002,White Wine 750ml,White,43,12.0,516.0,0.45
ORD_6248,CUST_426,NAB001,Sparkling Water 500ml,Sparkling,38,1.5,57.0,0.4
ORD_6248,CUST_426,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_6248,CUST_426,BEER008,Amber Ale 355ml,Amber,3,4.2,12.6,0.37
ORD_6248,CUST_426,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_6249,CUST_426,WINE003,Sparkling Wine 750ml,Sparkling,88,18.0,1584.0,0.55
ORD_6249,CUST_426,SPIR002,Whiskey 750ml,Whiskey,6,35.0,210.0,0.5
ORD_6249,CUST_426,BEER005,Pilsner 330ml,Pilsner,212,3.2,678.4,0.32
ORD_6249,CUST_426,BEER003,Light Beer 355ml,Light,6,3.0,18.0,0.3
ORD_6249,CUST_426,NAB002,Energy Drink 250ml,Energy,3,2.5,7.5,0.35
ORD_6249,CUST_426,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_6249,CUST_426,NAB004,Soda Cola 355ml,Soda,9,1.8,16.2,0.25
ORD_6249,CUST_426,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_6250,CUST_426,BEER001,Premium Lager 355ml,Premium,288,3.5,1008.0,0.35
ORD_6250,CUST_426,BEER007,Pale Ale 473ml,Pale,90,4.75,427.5,0.41
ORD_6250,CUST_426,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_6251,CUST_426,NAB003,Juice Orange 1L,Juice,1217,3.0,3651.0,0.3
ORD_6251,CUST_426,NAB004,Soda Cola 355ml,Soda,180,1.8,324.0,0.25
ORD_6251,CUST_426,NAB002,Energy Drink 250ml,Energy,151,2.5,377.5,0.35
ORD_6252,CUST_426,WINE004,Rose Wine 750ml,Rose,331,10.0,3310.0,0.4
ORD_6252,CUST_426,BEER008,Amber Ale 355ml,Amber,180,4.2,756.0,0.37
ORD_6253,CUST_426,BEER008,Amber Ale 355ml,Amber,490,4.2,2058.0,0.37
ORD_6253,CUST_426,SPIR005,Tequila Silver 750ml,Tequila,27,30.0,810.0,0.48
ORD_6253,CUST_426,SPIR004,Gin Premium 750ml,Gin,4,28.0,112.0,0.46
ORD_6253,CUST_426,BEER002,Craft IPA 473ml,Craft,58,5.0,290.0,0.4
ORD_6253,CUST_426,BEER007,Pale Ale 473ml,Pale,16,4.75,76.0,0.41
ORD_6254,CUST_426,NAB003,Juice Orange 1L,Juice,862,3.0,2586.0,0.3
ORD_6254,CUST_426,WINE002,White Wine 750ml,White,20,12.0,240.0,0.45
ORD_6254,CUST_426,NAB002,Energy Drink 250ml,Energy,249,2.5,622.5,0.35
ORD_6254,CUST_426,BEER006,Stout 355ml,Stout,84,4.8,403.2,0.42
ORD_6254,CUST_426,BEER007,Pale Ale 473ml,Pale,165,4.75,783.75,0.41
ORD_6254,CUST_426,NAB004,Soda Cola 355ml,Soda,89,1.8,160.2,0.25
ORD_6254,CUST_426,SPIR004,Gin Premium 750ml,Gin,7,28.0,196.0,0.46
ORD_6255,CUST_426,BEER004,Wheat Beer 473ml,Wheat,904,4.5,4068.0,0.38
ORD_6256,CUST_426,BEER003,Light Beer 355ml,Light,772,3.0,2316.0,0.3
ORD_6256,CUST_426,BEER002,Craft IPA 473ml,Craft,368,5.0,1840.0,0.4
ORD_6256,CUST_426,NAB003,Juice Orange 1L,Juice,41,3.0,123.0,0.3
ORD_6256,CUST_426,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_6256,CUST_426,BEER004,Wheat Beer 473ml,Wheat,5,4.5,22.5,0.38
ORD_6257,CUST_427,WINE001,Red Wine Premium 750ml,Red,39,15.0,585.0,0.5
ORD_6257,CUST_427,NAB002,Energy Drink 250ml,Energy,1656,2.5,4140.0,0.35
ORD_6258,CUST_427,WINE002,White Wine 750ml,White,38,12.0,456.0,0.45
ORD_6258,CUST_427,NAB003,Juice Orange 1L,Juice,557,3.0,1671.0,0.3
ORD_6258,CUST_427,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_6258,CUST_427,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_6259,CUST_427,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6259,CUST_427,BEER008,Amber Ale 355ml,Amber,351,4.2,1474.2,0.37
ORD_6259,CUST_427,WINE003,Sparkling Wine 750ml,Sparkling,12,18.0,216.0,0.55
ORD_6259,CUST_427,BEER007,Pale Ale 473ml,Pale,12,4.75,57.0,0.41
ORD_6259,CUST_427,WINE001,Red Wine Premium 750ml,Red,17,15.0,255.0,0.5
ORD_6259,CUST_427,BEER001,Premium Lager 355ml,Premium,177,3.5,619.5,0.35
ORD_6259,CUST_427,NAB001,Sparkling Water 500ml,Sparkling,1,1.5,1.5,0.4
ORD_6259,CUST_427,NAB004,Soda Cola 355ml,Soda,1,1.8,1.8,0.25
ORD_6260,CUST_427,NAB001,Sparkling Water 500ml,Sparkling,2092,1.5,3138.0,0.4
ORD_6260,CUST_427,BEER006,Stout 355ml,Stout,92,4.8,441.6,0.42
ORD_6260,CUST_427,BEER004,Wheat Beer 473ml,Wheat,62,4.5,279.0,0.38
ORD_6260,CUST_427,SPIR006,Brandy 750ml,Brandy,4,32.0,128.0,0.47
ORD_6260,CUST_427,BEER008,Amber Ale 355ml,Amber,26,4.2,109.2,0.37
ORD_6260,CUST_427,BEER003,Light Beer 355ml,Light,5,3.0,15.0,0.3
ORD_6260,CUST_427,BEER001,Premium Lager 355ml,Premium,2,3.5,7.0,0.35
ORD_6260,CUST_427,BEER005,Pilsner 330ml,Pilsner,2,3.2,6.4,0.32
ORD_6261,CUST_427,WINE004,Rose Wine 750ml,Rose,289,10.0,2890.0,0.4
ORD_6261,CUST_427,SPIR001,Premium Vodka 750ml,Premium,56,25.0,1400.0,0.45
ORD_6262,CUST_427,NAB004,Soda Cola 355ml,Soda,750,1.8,1350.0,0.25
ORD_6263,CUST_427,SPIR006,Brandy 750ml,Brandy,66,32.0,2112.0,0.47
ORD_6263,CUST_427,BEER008,Amber Ale 355ml,Amber,20,4.2,84.0,0.37
ORD_6263,CUST_427,BEER004,Wheat Beer 473ml,Wheat,29,4.5,130.5,0.38
ORD_6263,CUST_427,NAB002,Energy Drink 250ml,Energy,96,2.5,240.0,0.35
ORD_6264,CUST_428,BEER007,Pale Ale 473ml,Pale,1032,4.75,4902.0,0.41
ORD_6264,CUST_428,BEER006,Stout 355ml,Stout,23,4.8,110.4,0.42
ORD_6265,CUST_428,WINE002,White Wine 750ml,White,84,12.0,1008.0,0.45
ORD_6265,CUST_428,WINE003,Sparkling Wine 750ml,Sparkling,21,18.0,378.0,0.55
ORD_6265,CUST_428,BEER008,Amber Ale 355ml,Amber,161,4.2,676.2,0.37
ORD_6265,CUST_428,WINE001,Red Wine Premium 750ml,Red,28,15.0,420.0,0.5
ORD_6265,CUST_428,BEER005,Pilsner 330ml,Pilsner,57,3.2,182.4,0.32
ORD_6265,CUST_428,NAB001,Sparkling Water 500ml,Sparkling,74,1.5,111.0,0.4
ORD_6265,CUST_428,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_6266,CUST_428,SPIR004,Gin Premium 750ml,Gin,180,28.0,5040.0,0.46
ORD_6266,CUST_428,NAB002,Energy Drink 250ml,Energy,241,2.5,602.5,0.35
ORD_6266,CUST_428,NAB004,Soda Cola 355ml,Soda,217,1.8,390.6,0.25
ORD_6267,CUST_428,NAB005,Water Mineral 500ml,Water,2019,1.2,2422.8,0.2
ORD_6267,CUST_428,BEER003,Light Beer 355ml,Light,1675,3.0,5025.0,0.3
ORD_6267,CUST_428,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_6267,CUST_428,WINE002,White Wine 750ml,White,3,12.0,36.0,0.45
ORD_6267,CUST_428,WINE001,Red Wine Premium 750ml,Red,3,15.0,45.0,0.5
ORD_6268,CUST_428,BEER001,Premium Lager 355ml,Premium,208,3.5,728.0,0.35
ORD_6268,CUST_428,SPIR005,Tequila Silver 750ml,Tequila,2,30.0,60.0,0.48
ORD_6268,CUST_428,BEER002,Craft IPA 473ml,Craft,596,5.0,2980.0,0.4
ORD_6269,CUST_428,WINE002,White Wine 750ml,White,198,12.0,2376.0,0.45
ORD_6269,CUST_428,SPIR001,Premium Vodka 750ml,Premium,50,25.0,1250.0,0.45
ORD_6269,CUST_428,WINE004,Rose Wine 750ml,Rose,109,10.0,1090.0,0.4
ORD_6269,CUST_428,NAB005,Water Mineral 500ml,Water,229,1.2,274.8,0.2
ORD_6269,CUST_428,BEER007,Pale Ale 473ml,Pale,163,4.75,774.25,0.41
ORD_6269,CUST_428,SPIR003,Rum Gold 750ml,Rum,4,22.0,88.0,0.42
ORD_6269,CUST_428,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_6270,CUST_428,WINE001,Red Wine Premium 750ml,Red,306,15.0,4590.0,0.5
ORD_6270,CUST_428,NAB001,Sparkling Water 500ml,Sparkling,909,1.5,1363.5,0.4
ORD_6271,CUST_428,NAB003,Juice Orange 1L,Juice,1690,3.0,5070.0,0.3
ORD_6272,CUST_428,WINE003,Sparkling Wine 750ml,Sparkling,170,18.0,3060.0,0.55
ORD_6272,CUST_428,NAB001,Sparkling Water 500ml,Sparkling,429,1.5,643.5,0.4
ORD_6272,CUST_428,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_6272,CUST_428,BEER003,Light Beer 355ml,Light,56,3.0,168.0,0.3
ORD_6273,CUST_428,BEER002,Craft IPA 473ml,Craft,848,5.0,4240.0,0.4
ORD_6273,CUST_428,BEER008,Amber Ale 355ml,Amber,179,4.2,751.8,0.37
ORD_6273,CUST_428,SPIR001,Premium Vodka 750ml,Premium,12,25.0,300.0,0.45
ORD_6273,CUST_428,SPIR004,Gin Premium 750ml,Gin,2,28.0,56.0,0.46
ORD_6273,CUST_428,WINE001,Red Wine Premium 750ml,Red,2,15.0,30.0,0.5
ORD_6274,CUST_428,SPIR002,Whiskey 750ml,Whiskey,72,35.0,2520.0,0.5
ORD_6274,CUST_428,NAB005,Water Mineral 500ml,Water,90,1.2,108.0,0.2
ORD_6274,CUST_428,SPIR003,Rum Gold 750ml,Rum,94,22.0,2068.0,0.42
ORD_6274,CUST_428,NAB003,Juice Orange 1L,Juice,236,3.0,708.0,0.3
ORD_6274,CUST_428,BEER007,Pale Ale 473ml,Pale,28,4.75,133.0,0.41
ORD_6275,CUST_428,NAB005,Water Mineral 500ml,Water,2964,1.2,3556.8,0.2
ORD_6275,CUST_428,BEER001,Premium Lager 355ml,Premium,106,3.5,371.0,0.35
ORD_6275,CUST_428,BEER005,Pilsner 330ml,Pilsner,70,3.2,224.0,0.32
ORD_6275,CUST_428,BEER002,Craft IPA 473ml,Craft,9,5.0,45.0,0.4
ORD_6275,CUST_428,WINE002,White Wine 750ml,White,8,12.0,96.0,0.45
ORD_6275,CUST_428,BEER008,Amber Ale 355ml,Amber,3,4.2,12.6,0.37
ORD_6275,CUST_428,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_6275,CUST_428,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_6276,CUST_428,WINE003,Sparkling Wine 750ml,Sparkling,19,18.0,342.0,0.55
ORD_6276,CUST_428,WINE001,Red Wine Premium 750ml,Red,166,15.0,2490.0,0.5
ORD_6276,CUST_428,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_6276,CUST_428,NAB001,Sparkling Water 500ml,Sparkling,14,1.5,21.0,0.4
ORD_6276,CUST_428,BEER001,Premium Lager 355ml,Premium,2,3.5,7.0,0.35
ORD_6276,CUST_428,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_6276,CUST_428,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_6277,CUST_428,WINE002,White Wine 750ml,White,441,12.0,5292.0,0.45
ORD_6278,CUST_428,SPIR001,Premium Vodka 750ml,Premium,124,25.0,3100.0,0.45
ORD_6278,CUST_428,SPIR004,Gin Premium 750ml,Gin,22,28.0,616.0,0.46
ORD_6278,CUST_428,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_6278,CUST_428,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_6278,CUST_428,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_6278,CUST_428,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_6278,CUST_428,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_6278,CUST_428,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_6279,CUST_428,BEER003,Light Beer 355ml,Light,153,3.0,459.0,0.3
ORD_6279,CUST_428,NAB005,Water Mineral 500ml,Water,57,1.2,68.4,0.2
ORD_6279,CUST_428,NAB003,Juice Orange 1L,Juice,505,3.0,1515.0,0.3
ORD_6279,CUST_428,WINE002,White Wine 750ml,White,56,12.0,672.0,0.45
ORD_6279,CUST_428,SPIR001,Premium Vodka 750ml,Premium,7,25.0,175.0,0.45
ORD_6279,CUST_428,NAB002,Energy Drink 250ml,Energy,22,2.5,55.0,0.35
ORD_6279,CUST_428,WINE004,Rose Wine 750ml,Rose,7,10.0,70.0,0.4
ORD_6280,CUST_429,SPIR004,Gin Premium 750ml,Gin,19,28.0,532.0,0.46
ORD_6280,CUST_429,SPIR005,Tequila Silver 750ml,Tequila,22,30.0,660.0,0.48
ORD_6280,CUST_429,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_6280,CUST_429,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_6280,CUST_429,NAB001,Sparkling Water 500ml,Sparkling,1,1.5,1.5,0.4
ORD_6281,CUST_429,NAB002,Energy Drink 250ml,Energy,89,2.5,222.5,0.35
ORD_6281,CUST_429,BEER001,Premium Lager 355ml,Premium,82,3.5,287.0,0.35
ORD_6281,CUST_429,WINE004,Rose Wine 750ml,Rose,11,10.0,110.0,0.4
ORD_6282,CUST_429,SPIR005,Tequila Silver 750ml,Tequila,32,30.0,960.0,0.48
ORD_6282,CUST_429,SPIR006,Brandy 750ml,Brandy,7,32.0,224.0,0.47
ORD_6282,CUST_429,WINE002,White Wine 750ml,White,9,12.0,108.0,0.45
ORD_6282,CUST_429,NAB005,Water Mineral 500ml,Water,49,1.2,58.8,0.2
ORD_6282,CUST_429,NAB002,Energy Drink 250ml,Energy,18,2.5,45.0,0.35
ORD_6282,CUST_429,BEER003,Light Beer 355ml,Light,2,3.0,6.0,0.3
ORD_6282,CUST_429,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_6283,CUST_429,WINE001,Red Wine Premium 750ml,Red,57,15.0,855.0,0.5
ORD_6283,CUST_429,BEER004,Wheat Beer 473ml,Wheat,96,4.5,432.0,0.38
ORD_6284,CUST_429,NAB002,Energy Drink 250ml,Energy,45,2.5,112.5,0.35
ORD_6284,CUST_429,NAB001,Sparkling Water 500ml,Sparkling,203,1.5,304.5,0.4
ORD_6284,CUST_429,WINE001,Red Wine Premium 750ml,Red,23,15.0,345.0,0.5
ORD_6284,CUST_429,SPIR006,Brandy 750ml,Brandy,4,32.0,128.0,0.47
ORD_6284,CUST_429,BEER001,Premium Lager 355ml,Premium,6,3.5,21.0,0.35
ORD_6284,CUST_429,WINE003,Sparkling Wine 750ml,Sparkling,3,18.0,54.0,0.55
ORD_6284,CUST_429,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_6284,CUST_429,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_6285,CUST_429,BEER005,Pilsner 330ml,Pilsner,227,3.2,726.4,0.32
ORD_6285,CUST_429,SPIR003,Rum Gold 750ml,Rum,2,22.0,44.0,0.42
ORD_6285,CUST_429,NAB003,Juice Orange 1L,Juice,8,3.0,24.0,0.3
ORD_6285,CUST_429,NAB001,Sparkling Water 500ml,Sparkling,4,1.5,6.0,0.4
ORD_6285,CUST_429,NAB002,Energy Drink 250ml,Energy,2,2.5,5.0,0.35
ORD_6285,CUST_429,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_6285,CUST_429,NAB005,Water Mineral 500ml,Water,1,1.2,1.2,0.2
ORD_6285,CUST_429,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_6286,CUST_429,BEER002,Craft IPA 473ml,Craft,114,5.0,570.0,0.4
ORD_6286,CUST_429,NAB001,Sparkling Water 500ml,Sparkling,159,1.5,238.5,0.4
ORD_6287,CUST_429,BEER004,Wheat Beer 473ml,Wheat,147,4.5,661.5,0.38
ORD_6287,CUST_429,WINE002,White Wine 750ml,White,25,12.0,300.0,0.45
ORD_6287,CUST_429,BEER003,Light Beer 355ml,Light,50,3.0,150.0,0.3
ORD_6287,CUST_429,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6288,CUST_429,SPIR005,Tequila Silver 750ml,Tequila,53,30.0,1590.0,0.48
ORD_6289,CUST_429,WINE002,White Wine 750ml,White,7,12.0,84.0,0.45
ORD_6289,CUST_429,BEER002,Craft IPA 473ml,Craft,174,5.0,870.0,0.4
ORD_6289,CUST_429,WINE001,Red Wine Premium 750ml,Red,4,15.0,60.0,0.5
ORD_6289,CUST_429,BEER007,Pale Ale 473ml,Pale,19,4.75,90.25,0.41
ORD_6289,CUST_429,SPIR001,Premium Vodka 750ml,Premium,2,25.0,50.0,0.45
ORD_6289,CUST_429,NAB005,Water Mineral 500ml,Water,38,1.2,45.6,0.2
ORD_6289,CUST_429,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_6290,CUST_429,NAB001,Sparkling Water 500ml,Sparkling,251,1.5,376.5,0.4
ORD_6290,CUST_429,BEER007,Pale Ale 473ml,Pale,64,4.75,304.0,0.41
ORD_6290,CUST_429,SPIR004,Gin Premium 750ml,Gin,2,28.0,56.0,0.46
ORD_6291,CUST_429,BEER008,Amber Ale 355ml,Amber,55,4.2,231.0,0.37
ORD_6291,CUST_429,BEER007,Pale Ale 473ml,Pale,154,4.75,731.5,0.41
ORD_6291,CUST_429,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_6291,CUST_429,BEER003,Light Beer 355ml,Light,16,3.0,48.0,0.3
ORD_6291,CUST_429,SPIR005,Tequila Silver 750ml,Tequila,2,30.0,60.0,0.48
ORD_6291,CUST_429,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_6291,CUST_429,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6292,CUST_429,SPIR005,Tequila Silver 750ml,Tequila,9,30.0,270.0,0.48
ORD_6292,CUST_429,BEER002,Craft IPA 473ml,Craft,200,5.0,1000.0,0.4
ORD_6293,CUST_429,WINE001,Red Wine Premium 750ml,Red,43,15.0,645.0,0.5
ORD_6293,CUST_429,SPIR004,Gin Premium 750ml,Gin,8,28.0,224.0,0.46
ORD_6293,CUST_429,BEER007,Pale Ale 473ml,Pale,113,4.75,536.75,0.41
ORD_6293,CUST_429,BEER006,Stout 355ml,Stout,77,4.8,369.6,0.42
ORD_6294,CUST_429,BEER003,Light Beer 355ml,Light,186,3.0,558.0,0.3
ORD_6294,CUST_429,WINE003,Sparkling Wine 750ml,Sparkling,12,18.0,216.0,0.55
ORD_6294,CUST_429,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_6294,CUST_429,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_6295,CUST_430,SPIR003,Rum Gold 750ml,Rum,66,22.0,1452.0,0.42
ORD_6295,CUST_430,BEER002,Craft IPA 473ml,Craft,40,5.0,200.0,0.4
ORD_6295,CUST_430,WINE001,Red Wine Premium 750ml,Red,2,15.0,30.0,0.5
ORD_6295,CUST_430,BEER001,Premium Lager 355ml,Premium,10,3.5,35.0,0.35
ORD_6295,CUST_430,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_6296,CUST_430,SPIR002,Whiskey 750ml,Whiskey,46,35.0,1610.0,0.5
ORD_6296,CUST_430,SPIR006,Brandy 750ml,Brandy,2,32.0,64.0,0.47
ORD_6296,CUST_430,BEER004,Wheat Beer 473ml,Wheat,4,4.5,18.0,0.38
ORD_6296,CUST_430,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_6296,CUST_430,WINE002,White Wine 750ml,White,7,12.0,84.0,0.45
ORD_6296,CUST_430,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_6296,CUST_430,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_6297,CUST_430,NAB003,Juice Orange 1L,Juice,405,3.0,1215.0,0.3
ORD_6298,CUST_430,BEER005,Pilsner 330ml,Pilsner,410,3.2,1312.0,0.32
ORD_6298,CUST_430,BEER002,Craft IPA 473ml,Craft,49,5.0,245.0,0.4
ORD_6298,CUST_430,WINE003,Sparkling Wine 750ml,Sparkling,5,18.0,90.0,0.55
ORD_6298,CUST_430,WINE004,Rose Wine 750ml,Rose,3,10.0,30.0,0.4
ORD_6298,CUST_430,NAB002,Energy Drink 250ml,Energy,4,2.5,10.0,0.35
ORD_6298,CUST_430,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_6298,CUST_430,NAB004,Soda Cola 355ml,Soda,1,1.8,1.8,0.25
ORD_6298,CUST_430,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_6299,CUST_430,BEER004,Wheat Beer 473ml,Wheat,482,4.5,2169.0,0.38
ORD_6299,CUST_430,NAB003,Juice Orange 1L,Juice,3,3.0,9.0,0.3
ORD_6299,CUST_430,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6299,CUST_430,NAB005,Water Mineral 500ml,Water,1,1.2,1.2,0.2
ORD_6299,CUST_430,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_6300,CUST_430,SPIR006,Brandy 750ml,Brandy,12,32.0,384.0,0.47
ORD_6300,CUST_430,NAB005,Water Mineral 500ml,Water,235,1.2,282.0,0.2
ORD_6300,CUST_430,BEER001,Premium Lager 355ml,Premium,210,3.5,735.0,0.35
ORD_6301,CUST_430,WINE003,Sparkling Wine 750ml,Sparkling,19,18.0,342.0,0.55
ORD_6301,CUST_430,SPIR003,Rum Gold 750ml,Rum,49,22.0,1078.0,0.42
ORD_6301,CUST_430,SPIR004,Gin Premium 750ml,Gin,2,28.0,56.0,0.46
ORD_6301,CUST_430,SPIR001,Premium Vodka 750ml,Premium,8,25.0,200.0,0.45
ORD_6301,CUST_430,WINE004,Rose Wine 750ml,Rose,54,10.0,540.0,0.4
ORD_6301,CUST_430,BEER004,Wheat Beer 473ml,Wheat,2,4.5,9.0,0.38
ORD_6302,CUST_430,NAB001,Sparkling Water 500ml,Sparkling,1214,1.5,1821.0,0.4
ORD_6303,CUST_431,SPIR006,Brandy 750ml,Brandy,12,32.0,384.0,0.47
ORD_6304,CUST_431,WINE003,Sparkling Wine 750ml,Sparkling,10,18.0,180.0,0.55
ORD_6304,CUST_431,NAB005,Water Mineral 500ml,Water,25,1.2,30.0,0.2
ORD_6304,CUST_431,BEER008,Amber Ale 355ml,Amber,21,4.2,88.2,0.37
ORD_6304,CUST_431,BEER001,Premium Lager 355ml,Premium,3,3.5,10.5,0.35
ORD_6304,CUST_431,BEER003,Light Beer 355ml,Light,3,3.0,9.0,0.3
ORD_6304,CUST_431,NAB003,Juice Orange 1L,Juice,2,3.0,6.0,0.3
ORD_6305,CUST_431,WINE001,Red Wine Premium 750ml,Red,23,15.0,345.0,0.5
ORD_6305,CUST_431,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_6305,CUST_431,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_6306,CUST_431,SPIR004,Gin Premium 750ml,Gin,4,28.0,112.0,0.46
ORD_6306,CUST_431,BEER008,Amber Ale 355ml,Amber,35,4.2,147.0,0.37
ORD_6307,CUST_431,NAB004,Soda Cola 355ml,Soda,226,1.8,406.8,0.25
ORD_6307,CUST_431,SPIR003,Rum Gold 750ml,Rum,2,22.0,44.0,0.42
ORD_6307,CUST_431,BEER008,Amber Ale 355ml,Amber,4,4.2,16.8,0.37
