visit_id,customer_id,visit_date,sales_rep_id,visit_duration,visit_outcome,next_visit_scheduled
VIS_7536,CUST_431,2025-09-06 00:20:27.804591,REP_03,99,Brief,2025-09-23 00:20:27.804591
VIS_7537,CUST_431,2025-09-09 00:20:27.804591,REP_14,34,Productive,2025-09-16 00:20:27.804591
VIS_7538,CUST_431,2025-09-18 00:20:27.804591,REP_20,96,Brief,2025-09-28 00:20:27.804591
VIS_7539,CUST_431,2025-09-24 00:20:27.804591,REP_09,97,Brief,2025-10-02 00:20:27.804591
VIS_7540,CUST_431,2025-09-27 00:20:27.804591,REP_14,70,Long Discussion,2025-10-12 00:20:27.804591
VIS_7541,CUST_431,2025-10-03 00:20:27.804591,REP_07,67,Productive,2025-10-24 00:20:27.804591
VIS_7542,CUST_431,2025-10-06 00:20:27.804591,REP_18,80,Long Discussion,2025-10-27 00:20:27.804591
VIS_7543,CUST_431,2025-10-12 00:20:27.804591,REP_09,39,Productive,2025-10-26 00:20:27.804591
VIS_7544,CUST_431,2025-10-15 00:20:27.804591,REP_17,90,Productive,2025-10-25 00:20:27.804591
VIS_7545,CUST_432,2025-04-11 00:20:27.804591,REP_03,44,Long Discussion,2025-04-20 00:20:27.804591
VIS_7546,CUST_432,2025-04-19 00:20:27.804591,REP_14,118,Productive,2025-05-08 00:20:27.804591
VIS_7547,CUST_432,2025-04-23 00:20:27.804591,REP_06,40,Brief,2025-05-09 00:20:27.804591
VIS_7548,CUST_432,2025-04-27 00:20:27.804591,REP_14,64,Long Discussion,2025-05-10 00:20:27.804591
VIS_7549,CUST_432,2025-05-01 00:20:27.804591,REP_11,93,Brief,2025-05-22 00:20:27.804591
VIS_7550,CUST_432,2025-05-05 00:20:27.804591,REP_12,34,Long Discussion,2025-05-12 00:20:27.804591
VIS_7551,CUST_432,2025-05-09 00:20:27.804591,REP_01,34,Productive,2025-05-24 00:20:27.804591
VIS_7552,CUST_432,2025-05-13 00:20:27.804591,REP_14,30,Long Discussion,2025-05-26 00:20:27.804591
VIS_7553,CUST_432,2025-05-17 00:20:27.804591,REP_04,45,Long Discussion,2025-06-02 00:20:27.804591
VIS_7554,CUST_432,2025-05-21 00:20:27.804591,REP_13,98,Long Discussion,2025-06-04 00:20:27.804591
VIS_7555,CUST_432,2025-06-02 00:20:27.804591,REP_19,36,Brief,2025-06-11 00:20:27.804591
VIS_7556,CUST_432,2025-06-06 00:20:27.804591,REP_14,111,Brief,2025-06-16 00:20:27.804591
VIS_7557,CUST_432,2025-06-14 00:20:27.804591,REP_10,73,Productive,2025-07-01 00:20:27.804591
VIS_7558,CUST_432,2025-06-18 00:20:27.804591,REP_02,120,Brief,2025-07-04 00:20:27.804591
VIS_7559,CUST_432,2025-06-22 00:20:27.804591,REP_05,112,Brief,2025-07-12 00:20:27.804591
VIS_7560,CUST_432,2025-06-26 00:20:27.804591,REP_05,31,Productive,2025-07-04 00:20:27.804591
VIS_7561,CUST_432,2025-07-04 00:20:27.804591,REP_11,46,Productive,2025-07-18 00:20:27.804591
VIS_7562,CUST_432,2025-07-24 00:20:27.804591,REP_07,49,Brief,2025-08-06 00:20:27.804591
VIS_7563,CUST_432,2025-08-05 00:20:27.804591,REP_07,118,Brief,2025-08-12 00:20:27.804591
VIS_7564,CUST_432,2025-08-09 00:20:27.804591,REP_11,88,Brief,2025-08-20 00:20:27.804591
VIS_7565,CUST_432,2025-08-13 00:20:27.804591,REP_14,84,Productive,2025-08-21 00:20:27.804591
VIS_7566,CUST_432,2025-08-17 00:20:27.804591,REP_11,102,Long Discussion,2025-08-28 00:20:27.804591
VIS_7567,CUST_432,2025-08-21 00:20:27.804591,REP_17,119,Long Discussion,2025-09-11 00:20:27.804591
VIS_7568,CUST_432,2025-08-25 00:20:27.804591,REP_03,84,Long Discussion,2025-09-13 00:20:27.804591
VIS_7569,CUST_432,2025-08-29 00:20:27.804591,REP_08,83,Long Discussion,2025-09-06 00:20:27.804591
VIS_7570,CUST_432,2025-09-02 00:20:27.804591,REP_11,78,Long Discussion,2025-09-11 00:20:27.804591
VIS_7571,CUST_432,2025-09-06 00:20:27.804591,REP_13,98,Productive,2025-09-27 00:20:27.804591
VIS_7572,CUST_432,2025-09-14 00:20:27.804591,REP_12,72,Long Discussion,2025-09-21 00:20:27.804591
VIS_7573,CUST_432,2025-09-22 00:20:27.804591,REP_11,88,Productive,2025-09-29 00:20:27.804591
VIS_7574,CUST_432,2025-09-26 00:20:27.804591,REP_01,42,Brief,2025-10-06 00:20:27.804591
VIS_7575,CUST_432,2025-09-30 00:20:27.804591,REP_15,72,Long Discussion,2025-10-08 00:20:27.804591
VIS_7576,CUST_432,2025-10-04 00:20:27.804591,REP_06,97,Long Discussion,2025-10-17 00:20:27.804591
VIS_7577,CUST_432,2025-10-08 00:20:27.804591,REP_08,45,Long Discussion,2025-10-23 00:20:27.804591
VIS_7578,CUST_432,2025-10-12 00:20:27.804591,REP_11,72,Brief,2025-10-19 00:20:27.804591
VIS_7579,CUST_432,2025-10-16 00:20:27.804591,REP_01,42,Brief,2025-10-24 00:20:27.804591
VIS_7580,CUST_433,2025-04-03 00:20:27.804591,REP_12,103,Brief,2025-04-12 00:20:27.804591
VIS_7581,CUST_433,2025-04-10 00:20:27.804591,REP_08,71,Productive,2025-04-30 00:20:27.804591
VIS_7582,CUST_433,2025-04-17 00:20:27.804591,REP_15,31,Long Discussion,2025-04-28 00:20:27.804591
VIS_7583,CUST_433,2025-04-24 00:20:27.804591,REP_13,75,Long Discussion,2025-05-14 00:20:27.804591
VIS_7584,CUST_433,2025-05-01 00:20:27.804591,REP_11,113,Long Discussion,2025-05-12 00:20:27.804591
VIS_7585,CUST_433,2025-05-15 00:20:27.804591,REP_01,104,Long Discussion,2025-05-27 00:20:27.804591
VIS_7586,CUST_433,2025-05-22 00:20:27.804591,REP_05,113,Long Discussion,2025-06-06 00:20:27.804591
VIS_7587,CUST_433,2025-05-29 00:20:27.804591,REP_04,112,Brief,2025-06-17 00:20:27.804591
VIS_7588,CUST_433,2025-06-05 00:20:27.804591,REP_19,112,Long Discussion,2025-06-23 00:20:27.804591
VIS_7589,CUST_433,2025-06-12 00:20:27.804591,REP_01,94,Productive,2025-06-28 00:20:27.804591
VIS_7590,CUST_433,2025-06-19 00:20:27.804591,REP_16,91,Productive,2025-07-06 00:20:27.804591
VIS_7591,CUST_433,2025-07-03 00:20:27.804591,REP_18,94,Productive,2025-07-13 00:20:27.804591
VIS_7592,CUST_433,2025-07-10 00:20:27.804591,REP_19,72,Productive,2025-07-21 00:20:27.804591
VIS_7593,CUST_433,2025-08-07 00:20:27.804591,REP_13,58,Long Discussion,2025-08-22 00:20:27.804591
VIS_7594,CUST_433,2025-08-21 00:20:27.804591,REP_08,77,Brief,2025-09-01 00:20:27.804591
VIS_7595,CUST_433,2025-08-28 00:20:27.804591,REP_16,31,Brief,2025-09-09 00:20:27.804591
VIS_7596,CUST_433,2025-09-11 00:20:27.804591,REP_07,98,Long Discussion,2025-10-01 00:20:27.804591
VIS_7597,CUST_433,2025-09-18 00:20:27.804591,REP_08,112,Long Discussion,2025-09-29 00:20:27.804591
VIS_7598,CUST_433,2025-09-25 00:20:27.804591,REP_04,87,Productive,2025-10-14 00:20:27.804591
VIS_7599,CUST_433,2025-10-02 00:20:27.804591,REP_19,71,Brief,2025-10-22 00:20:27.804591
VIS_7600,CUST_433,2025-10-09 00:20:27.804591,REP_07,97,Productive,2025-10-22 00:20:27.804591
VIS_7601,CUST_433,2025-10-16 00:20:27.804591,REP_05,101,Productive,2025-10-30 00:20:27.804591
VIS_7602,CUST_434,2025-04-03 00:20:27.804591,REP_17,87,Brief,2025-04-18 00:20:27.804591
VIS_7603,CUST_434,2025-04-27 00:20:27.804591,REP_18,38,Productive,2025-05-17 00:20:27.804591
VIS_7604,CUST_434,2025-05-09 00:20:27.804591,REP_08,43,Brief,2025-05-22 00:20:27.804591
VIS_7605,CUST_434,2025-05-21 00:20:27.804591,REP_06,104,Long Discussion,2025-05-31 00:20:27.804591
VIS_7606,CUST_434,2025-06-02 00:20:27.804591,REP_17,78,Long Discussion,2025-06-19 00:20:27.804591
VIS_7607,CUST_434,2025-06-14 00:20:27.804591,REP_12,94,Brief,2025-06-23 00:20:27.804591
VIS_7608,CUST_434,2025-06-26 00:20:27.804591,REP_08,113,Brief,2025-07-05 00:20:27.804591
VIS_7609,CUST_434,2025-07-08 00:20:27.804591,REP_17,66,Long Discussion,2025-07-27 00:20:27.804591
VIS_7610,CUST_434,2025-07-20 00:20:27.804591,REP_03,43,Long Discussion,2025-07-31 00:20:27.804591
VIS_7611,CUST_434,2025-08-13 00:20:27.804591,REP_17,88,Productive,2025-09-03 00:20:27.804591
VIS_7612,CUST_434,2025-08-25 00:20:27.804591,REP_14,99,Long Discussion,2025-09-01 00:20:27.804591
VIS_7613,CUST_434,2025-09-06 00:20:27.804591,REP_15,68,Brief,2025-09-14 00:20:27.804591
VIS_7614,CUST_434,2025-09-18 00:20:27.804591,REP_06,67,Brief,2025-10-08 00:20:27.804591
VIS_7615,CUST_434,2025-09-30 00:20:27.804591,REP_17,86,Long Discussion,2025-10-08 00:20:27.804591
VIS_7616,CUST_435,2025-04-03 00:20:27.804591,REP_01,55,Productive,2025-04-24 00:20:27.804591
VIS_7617,CUST_435,2025-04-06 00:20:27.804591,REP_11,114,Productive,2025-04-26 00:20:27.804591
VIS_7618,CUST_435,2025-04-09 00:20:27.804591,REP_11,42,Brief,2025-04-26 00:20:27.804591
VIS_7619,CUST_435,2025-04-12 00:20:27.804591,REP_13,58,Productive,2025-04-23 00:20:27.804591
VIS_7620,CUST_435,2025-04-15 00:20:27.804591,REP_18,93,Long Discussion,2025-04-30 00:20:27.804591
VIS_7621,CUST_435,2025-04-24 00:20:27.804591,REP_02,116,Productive,2025-05-15 00:20:27.804591
VIS_7622,CUST_435,2025-04-27 00:20:27.804591,REP_17,68,Long Discussion,2025-05-14 00:20:27.804591
VIS_7623,CUST_435,2025-04-30 00:20:27.804591,REP_12,99,Productive,2025-05-19 00:20:27.804591
VIS_7624,CUST_435,2025-05-03 00:20:27.804591,REP_10,81,Long Discussion,2025-05-11 00:20:27.804591
VIS_7625,CUST_435,2025-05-06 00:20:27.804591,REP_06,90,Productive,2025-05-14 00:20:27.804591
VIS_7626,CUST_435,2025-05-09 00:20:27.804591,REP_04,56,Long Discussion,2025-05-24 00:20:27.804591
VIS_7627,CUST_435,2025-05-12 00:20:27.804591,REP_05,44,Brief,2025-05-29 00:20:27.804591
VIS_7628,CUST_435,2025-05-15 00:20:27.804591,REP_18,61,Brief,2025-05-22 00:20:27.804591
VIS_7629,CUST_435,2025-05-18 00:20:27.804591,REP_13,84,Long Discussion,2025-06-02 00:20:27.804591
VIS_7630,CUST_435,2025-05-24 00:20:27.804591,REP_09,99,Brief,2025-06-09 00:20:27.804591
VIS_7631,CUST_435,2025-05-27 00:20:27.804591,REP_08,41,Brief,2025-06-06 00:20:27.804591
VIS_7632,CUST_435,2025-05-30 00:20:27.804591,REP_05,46,Productive,2025-06-12 00:20:27.804591
VIS_7633,CUST_435,2025-06-05 00:20:27.804591,REP_18,33,Brief,2025-06-14 00:20:27.804591
VIS_7634,CUST_435,2025-06-11 00:20:27.804591,REP_11,95,Long Discussion,2025-06-23 00:20:27.804591
VIS_7635,CUST_435,2025-06-14 00:20:27.804591,REP_07,46,Long Discussion,2025-06-28 00:20:27.804591
VIS_7636,CUST_435,2025-06-26 00:20:27.804591,REP_10,47,Productive,2025-07-15 00:20:27.804591
VIS_7637,CUST_435,2025-06-29 00:20:27.804591,REP_06,66,Productive,2025-07-19 00:20:27.804591
VIS_7638,CUST_435,2025-07-02 00:20:27.804591,REP_01,75,Productive,2025-07-17 00:20:27.804591
VIS_7639,CUST_435,2025-07-05 00:20:27.804591,REP_10,74,Productive,2025-07-15 00:20:27.804591
VIS_7640,CUST_435,2025-07-11 00:20:27.804591,REP_08,77,Productive,2025-07-27 00:20:27.804591
VIS_7641,CUST_435,2025-07-14 00:20:27.804591,REP_13,102,Productive,2025-07-26 00:20:27.804591
VIS_7642,CUST_435,2025-07-17 00:20:27.804591,REP_06,84,Productive,2025-07-31 00:20:27.804591
VIS_7643,CUST_435,2025-07-20 00:20:27.804591,REP_12,62,Productive,2025-08-04 00:20:27.804591
VIS_7644,CUST_435,2025-07-26 00:20:27.804591,REP_06,117,Long Discussion,2025-08-09 00:20:27.804591
VIS_7645,CUST_435,2025-07-29 00:20:27.804591,REP_05,38,Productive,2025-08-11 00:20:27.804591
VIS_7646,CUST_435,2025-08-04 00:20:27.804591,REP_20,104,Long Discussion,2025-08-23 00:20:27.804591
VIS_7647,CUST_435,2025-08-07 00:20:27.804591,REP_05,57,Long Discussion,2025-08-24 00:20:27.804591
VIS_7648,CUST_435,2025-08-10 00:20:27.804591,REP_15,65,Long Discussion,2025-08-27 00:20:27.804591
VIS_7649,CUST_435,2025-08-13 00:20:27.804591,REP_04,50,Productive,2025-08-27 00:20:27.804591
VIS_7650,CUST_435,2025-08-16 00:20:27.804591,REP_01,87,Long Discussion,2025-08-29 00:20:27.804591
VIS_7651,CUST_435,2025-08-19 00:20:27.804591,REP_15,119,Brief,2025-08-30 00:20:27.804591
VIS_7652,CUST_435,2025-08-22 00:20:27.804591,REP_05,30,Brief,2025-08-29 00:20:27.804591
VIS_7653,CUST_435,2025-08-25 00:20:27.804591,REP_04,59,Long Discussion,2025-09-06 00:20:27.804591
VIS_7654,CUST_435,2025-08-28 00:20:27.804591,REP_20,49,Long Discussion,2025-09-07 00:20:27.804591
VIS_7655,CUST_435,2025-09-03 00:20:27.804591,REP_18,109,Long Discussion,2025-09-18 00:20:27.804591
VIS_7656,CUST_435,2025-09-06 00:20:27.804591,REP_03,95,Long Discussion,2025-09-19 00:20:27.804591
VIS_7657,CUST_435,2025-09-15 00:20:27.804591,REP_09,46,Productive,2025-09-23 00:20:27.804591
VIS_7658,CUST_435,2025-09-21 00:20:27.804591,REP_13,47,Brief,2025-10-10 00:20:27.804591
VIS_7659,CUST_435,2025-09-24 00:20:27.804591,REP_17,106,Brief,2025-10-07 00:20:27.804591
VIS_7660,CUST_435,2025-09-27 00:20:27.804591,REP_16,69,Brief,2025-10-15 00:20:27.804591
VIS_7661,CUST_435,2025-09-30 00:20:27.804591,REP_01,76,Brief,2025-10-12 00:20:27.804591
VIS_7662,CUST_435,2025-10-03 00:20:27.804591,REP_19,64,Productive,2025-10-14 00:20:27.804591
VIS_7663,CUST_435,2025-10-06 00:20:27.804591,REP_09,94,Productive,2025-10-23 00:20:27.804591
VIS_7664,CUST_435,2025-10-09 00:20:27.804591,REP_01,98,Brief,2025-10-27 00:20:27.804591
VIS_7665,CUST_435,2025-10-15 00:20:27.804591,REP_12,69,Long Discussion,2025-11-05 00:20:27.804591
VIS_7666,CUST_435,2025-10-18 00:20:27.804591,REP_12,31,Long Discussion,2025-10-29 00:20:27.804591
VIS_7667,CUST_436,2025-04-29 00:20:27.804591,REP_06,73,Brief,2025-05-16 00:20:27.804591
VIS_7668,CUST_436,2025-05-12 00:20:27.804591,REP_05,94,Long Discussion,2025-05-19 00:20:27.804591
VIS_7669,CUST_436,2025-05-25 00:20:27.804591,REP_05,83,Productive,2025-06-03 00:20:27.804591
VIS_7670,CUST_436,2025-06-07 00:20:27.804591,REP_10,101,Productive,2025-06-27 00:20:27.804591
VIS_7671,CUST_436,2025-06-20 00:20:27.804591,REP_20,84,Long Discussion,2025-07-10 00:20:27.804591
VIS_7672,CUST_436,2025-07-16 00:20:27.804591,REP_07,56,Brief,2025-07-25 00:20:27.804591
VIS_7673,CUST_436,2025-07-29 00:20:27.804591,REP_17,100,Long Discussion,2025-08-12 00:20:27.804591
VIS_7674,CUST_436,2025-08-11 00:20:27.804591,REP_03,40,Productive,2025-08-28 00:20:27.804591
VIS_7675,CUST_436,2025-09-06 00:20:27.804591,REP_14,55,Productive,2025-09-15 00:20:27.804591
VIS_7676,CUST_436,2025-10-15 00:20:27.804591,REP_12,61,Brief,2025-11-02 00:20:27.804591
VIS_7677,CUST_437,2025-04-03 00:20:27.804591,REP_19,100,Brief,2025-04-23 00:20:27.804591
VIS_7678,CUST_437,2025-04-19 00:20:27.804591,REP_04,114,Brief,2025-04-28 00:20:27.804591
VIS_7679,CUST_437,2025-04-27 00:20:27.804591,REP_17,81,Long Discussion,2025-05-12 00:20:27.804591
VIS_7680,CUST_437,2025-05-05 00:20:27.804591,REP_08,101,Long Discussion,2025-05-24 00:20:27.804591
VIS_7681,CUST_437,2025-05-13 00:20:27.804591,REP_04,115,Brief,2025-05-21 00:20:27.804591
VIS_7682,CUST_437,2025-05-21 00:20:27.804591,REP_19,61,Brief,2025-06-03 00:20:27.804591
VIS_7683,CUST_437,2025-05-29 00:20:27.804591,REP_08,36,Long Discussion,2025-06-18 00:20:27.804591
VIS_7684,CUST_437,2025-06-06 00:20:27.804591,REP_01,63,Long Discussion,2025-06-23 00:20:27.804591
VIS_7685,CUST_437,2025-06-14 00:20:27.804591,REP_03,52,Long Discussion,2025-06-28 00:20:27.804591
VIS_7686,CUST_437,2025-06-30 00:20:27.804591,REP_16,119,Brief,2025-07-13 00:20:27.804591
VIS_7687,CUST_437,2025-07-08 00:20:27.804591,REP_03,45,Productive,2025-07-20 00:20:27.804591
VIS_7688,CUST_437,2025-07-16 00:20:27.804591,REP_14,60,Long Discussion,2025-07-24 00:20:27.804591
VIS_7689,CUST_437,2025-08-09 00:20:27.804591,REP_17,64,Long Discussion,2025-08-21 00:20:27.804591
VIS_7690,CUST_437,2025-08-17 00:20:27.804591,REP_20,112,Productive,2025-09-06 00:20:27.804591
VIS_7691,CUST_437,2025-08-25 00:20:27.804591,REP_08,96,Productive,2025-09-15 00:20:27.804591
VIS_7692,CUST_437,2025-09-02 00:20:27.804591,REP_01,43,Brief,2025-09-16 00:20:27.804591
VIS_7693,CUST_437,2025-09-10 00:20:27.804591,REP_19,80,Brief,2025-09-25 00:20:27.804591
VIS_7694,CUST_437,2025-09-18 00:20:27.804591,REP_03,72,Long Discussion,2025-09-26 00:20:27.804591
VIS_7695,CUST_437,2025-09-26 00:20:27.804591,REP_10,70,Productive,2025-10-17 00:20:27.804591
VIS_7696,CUST_437,2025-10-04 00:20:27.804591,REP_15,113,Productive,2025-10-18 00:20:27.804591
VIS_7697,CUST_437,2025-10-12 00:20:27.804591,REP_01,65,Productive,2025-10-29 00:20:27.804591
VIS_7698,CUST_438,2025-04-09 00:20:27.804591,REP_15,71,Productive,2025-04-30 00:20:27.804591
VIS_7699,CUST_438,2025-04-12 00:20:27.804591,REP_03,111,Productive,2025-04-30 00:20:27.804591
VIS_7700,CUST_438,2025-04-15 00:20:27.804591,REP_04,91,Productive,2025-04-27 00:20:27.804591
VIS_7701,CUST_438,2025-04-21 00:20:27.804591,REP_20,108,Brief,2025-04-29 00:20:27.804591
VIS_7702,CUST_438,2025-04-27 00:20:27.804591,REP_06,44,Brief,2025-05-10 00:20:27.804591
VIS_7703,CUST_438,2025-05-03 00:20:27.804591,REP_03,79,Productive,2025-05-15 00:20:27.804591
VIS_7704,CUST_438,2025-05-06 00:20:27.804591,REP_07,62,Brief,2025-05-17 00:20:27.804591
VIS_7705,CUST_438,2025-05-09 00:20:27.804591,REP_16,47,Long Discussion,2025-05-30 00:20:27.804591
VIS_7706,CUST_438,2025-05-15 00:20:27.804591,REP_20,54,Brief,2025-05-24 00:20:27.804591
VIS_7707,CUST_438,2025-05-18 00:20:27.804591,REP_12,84,Productive,2025-05-31 00:20:27.804591
VIS_7708,CUST_438,2025-05-24 00:20:27.804591,REP_18,55,Brief,2025-06-10 00:20:27.804591
VIS_7709,CUST_438,2025-05-27 00:20:27.804591,REP_04,69,Long Discussion,2025-06-17 00:20:27.804591
VIS_7710,CUST_438,2025-05-30 00:20:27.804591,REP_02,51,Brief,2025-06-06 00:20:27.804591
VIS_7711,CUST_438,2025-06-05 00:20:27.804591,REP_09,81,Brief,2025-06-23 00:20:27.804591
VIS_7712,CUST_438,2025-06-08 00:20:27.804591,REP_03,110,Productive,2025-06-20 00:20:27.804591
VIS_7713,CUST_438,2025-06-17 00:20:27.804591,REP_16,74,Brief,2025-07-08 00:20:27.804591
VIS_7714,CUST_438,2025-06-20 00:20:27.804591,REP_11,69,Brief,2025-07-04 00:20:27.804591
VIS_7715,CUST_438,2025-06-23 00:20:27.804591,REP_02,45,Brief,2025-07-02 00:20:27.804591
VIS_7716,CUST_438,2025-06-26 00:20:27.804591,REP_01,92,Brief,2025-07-11 00:20:27.804591
VIS_7717,CUST_438,2025-06-29 00:20:27.804591,REP_20,57,Brief,2025-07-14 00:20:27.804591
VIS_7718,CUST_438,2025-07-05 00:20:27.804591,REP_16,100,Brief,2025-07-19 00:20:27.804591
VIS_7719,CUST_438,2025-07-08 00:20:27.804591,REP_13,81,Brief,2025-07-24 00:20:27.804591
VIS_7720,CUST_438,2025-07-11 00:20:27.804591,REP_10,68,Brief,2025-07-23 00:20:27.804591
VIS_7721,CUST_438,2025-07-14 00:20:27.804591,REP_08,52,Long Discussion,2025-07-24 00:20:27.804591
VIS_7722,CUST_438,2025-07-17 00:20:27.804591,REP_09,111,Long Discussion,2025-08-03 00:20:27.804591
VIS_7723,CUST_438,2025-07-23 00:20:27.804591,REP_04,62,Productive,2025-08-06 00:20:27.804591
VIS_7724,CUST_438,2025-07-26 00:20:27.804591,REP_11,94,Long Discussion,2025-08-03 00:20:27.804591
VIS_7725,CUST_438,2025-07-29 00:20:27.804591,REP_20,78,Brief,2025-08-09 00:20:27.804591
VIS_7726,CUST_438,2025-08-01 00:20:27.804591,REP_18,49,Brief,2025-08-11 00:20:27.804591
VIS_7727,CUST_438,2025-08-04 00:20:27.804591,REP_06,32,Brief,2025-08-12 00:20:27.804591
VIS_7728,CUST_438,2025-08-07 00:20:27.804591,REP_19,55,Long Discussion,2025-08-25 00:20:27.804591
VIS_7729,CUST_438,2025-08-10 00:20:27.804591,REP_09,45,Long Discussion,2025-08-30 00:20:27.804591
VIS_7730,CUST_438,2025-08-13 00:20:27.804591,REP_01,67,Long Discussion,2025-08-29 00:20:27.804591
VIS_7731,CUST_438,2025-08-19 00:20:27.804591,REP_01,80,Brief,2025-08-26 00:20:27.804591
VIS_7732,CUST_438,2025-09-03 00:20:27.804591,REP_17,46,Long Discussion,2025-09-13 00:20:27.804591
VIS_7733,CUST_438,2025-09-09 00:20:27.804591,REP_02,33,Long Discussion,2025-09-25 00:20:27.804591
VIS_7734,CUST_438,2025-09-12 00:20:27.804591,REP_07,59,Long Discussion,2025-09-24 00:20:27.804591
VIS_7735,CUST_438,2025-09-15 00:20:27.804591,REP_20,52,Brief,2025-09-29 00:20:27.804591
VIS_7736,CUST_438,2025-09-18 00:20:27.804591,REP_05,81,Long Discussion,2025-10-02 00:20:27.804591
VIS_7737,CUST_438,2025-09-21 00:20:27.804591,REP_18,51,Brief,2025-10-05 00:20:27.804591
VIS_7738,CUST_438,2025-09-27 00:20:27.804591,REP_12,87,Brief,2025-10-07 00:20:27.804591
VIS_7739,CUST_438,2025-10-06 00:20:27.804591,REP_13,59,Long Discussion,2025-10-20 00:20:27.804591
VIS_7740,CUST_438,2025-10-09 00:20:27.804591,REP_13,113,Long Discussion,2025-10-16 00:20:27.804591
VIS_7741,CUST_438,2025-10-12 00:20:27.804591,REP_04,97,Brief,2025-10-22 00:20:27.804591
VIS_7742,CUST_438,2025-10-15 00:20:27.804591,REP_14,98,Productive,2025-10-24 00:20:27.804591
VIS_7743,CUST_439,2025-04-13 00:20:27.804591,REP_03,105,Brief,2025-04-27 00:20:27.804591
VIS_7744,CUST_439,2025-04-23 00:20:27.804591,REP_18,56,Productive,2025-04-30 00:20:27.804591
VIS_7745,CUST_439,2025-05-03 00:20:27.804591,REP_01,110,Brief,2025-05-16 00:20:27.804591
VIS_7746,CUST_439,2025-05-13 00:20:27.804591,REP_03,71,Long Discussion,2025-05-29 00:20:27.804591
VIS_7747,CUST_439,2025-05-23 00:20:27.804591,REP_19,117,Brief,2025-06-12 00:20:27.804591
VIS_7748,CUST_439,2025-06-02 00:20:27.804591,REP_05,114,Long Discussion,2025-06-16 00:20:27.804591
VIS_7749,CUST_439,2025-06-12 00:20:27.804591,REP_18,56,Long Discussion,2025-06-29 00:20:27.804591
VIS_7750,CUST_439,2025-06-22 00:20:27.804591,REP_04,99,Long Discussion,2025-07-02 00:20:27.804591
VIS_7751,CUST_439,2025-07-02 00:20:27.804591,REP_01,46,Productive,2025-07-14 00:20:27.804591
VIS_7752,CUST_439,2025-07-22 00:20:27.804591,REP_05,30,Long Discussion,2025-08-01 00:20:27.804591
VIS_7753,CUST_439,2025-08-31 00:20:27.804591,REP_06,48,Long Discussion,2025-09-14 00:20:27.804591
VIS_7754,CUST_439,2025-09-10 00:20:27.804591,REP_16,59,Productive,2025-09-18 00:20:27.804591
VIS_7755,CUST_439,2025-09-30 00:20:27.804591,REP_05,37,Brief,2025-10-15 00:20:27.804591
VIS_7756,CUST_440,2025-04-03 00:20:27.804591,REP_07,61,Brief,2025-04-12 00:20:27.804591
VIS_7757,CUST_440,2025-04-09 00:20:27.804591,REP_12,91,Long Discussion,2025-04-16 00:20:27.804591
VIS_7758,CUST_440,2025-04-15 00:20:27.804591,REP_18,107,Brief,2025-04-29 00:20:27.804591
VIS_7759,CUST_440,2025-04-21 00:20:27.804591,REP_14,74,Productive,2025-05-08 00:20:27.804591
VIS_7760,CUST_440,2025-04-27 00:20:27.804591,REP_08,120,Productive,2025-05-06 00:20:27.804591
VIS_7761,CUST_440,2025-05-03 00:20:27.804591,REP_14,83,Long Discussion,2025-05-18 00:20:27.804591
VIS_7762,CUST_440,2025-05-09 00:20:27.804591,REP_07,47,Long Discussion,2025-05-26 00:20:27.804591
VIS_7763,CUST_440,2025-05-15 00:20:27.804591,REP_07,102,Long Discussion,2025-06-02 00:20:27.804591
VIS_7764,CUST_440,2025-06-02 00:20:27.804591,REP_06,103,Productive,2025-06-18 00:20:27.804591
VIS_7765,CUST_440,2025-06-08 00:20:27.804591,REP_15,66,Productive,2025-06-28 00:20:27.804591
VIS_7766,CUST_440,2025-06-14 00:20:27.804591,REP_07,105,Long Discussion,2025-06-22 00:20:27.804591
VIS_7767,CUST_440,2025-06-20 00:20:27.804591,REP_12,115,Brief,2025-07-04 00:20:27.804591
VIS_7768,CUST_440,2025-06-26 00:20:27.804591,REP_11,35,Long Discussion,2025-07-11 00:20:27.804591
VIS_7769,CUST_440,2025-07-02 00:20:27.804591,REP_01,65,Brief,2025-07-19 00:20:27.804591
VIS_7770,CUST_440,2025-07-08 00:20:27.804591,REP_08,32,Productive,2025-07-24 00:20:27.804591
VIS_7771,CUST_440,2025-07-14 00:20:27.804591,REP_19,116,Productive,2025-08-03 00:20:27.804591
VIS_7772,CUST_440,2025-07-20 00:20:27.804591,REP_17,97,Productive,2025-07-31 00:20:27.804591
VIS_7773,CUST_440,2025-07-26 00:20:27.804591,REP_18,57,Long Discussion,2025-08-15 00:20:27.804591
VIS_7774,CUST_440,2025-08-01 00:20:27.804591,REP_14,89,Productive,2025-08-08 00:20:27.804591
VIS_7775,CUST_440,2025-08-07 00:20:27.804591,REP_03,112,Long Discussion,2025-08-14 00:20:27.804591
VIS_7776,CUST_440,2025-08-13 00:20:27.804591,REP_16,58,Long Discussion,2025-08-24 00:20:27.804591
VIS_7777,CUST_440,2025-08-25 00:20:27.804591,REP_06,52,Productive,2025-09-09 00:20:27.804591
VIS_7778,CUST_440,2025-08-31 00:20:27.804591,REP_12,98,Long Discussion,2025-09-07 00:20:27.804591
VIS_7779,CUST_440,2025-09-06 00:20:27.804591,REP_04,76,Productive,2025-09-20 00:20:27.804591
